acc,val_acc,loss,val_loss
0.2608761489391327,0.032742153853178024,1.402867317199707,1.4508378505706787
0.3052902817726135,0.2523874342441559,1.3757402896881104,1.3663960695266724
0.42837652564048767,0.6548430919647217,1.2390201091766357,1.039893627166748
0.5964832305908203,0.6903137564659119,1.132500171661377,0.9883633255958557
0.6543883681297302,0.6548430919647217,1.02950918674469,0.9258050918579102
0.6783386468887329,0.7530695796012878,0.9235609769821167,0.7083507776260376
0.7212369441986084,0.7339699864387512,0.849582850933075,0.6965206861495972
0.7357890009880066,0.8062756061553955,0.7792769074440002,0.5543961524963379
0.7573139071464539,0.7667121291160583,0.719374418258667,0.6264728903770447
0.7614067196846008,0.758526623249054,0.6860299706459045,0.6410183310508728
0.7730786800384521,0.7830832004547119,0.653455913066864,0.5684465169906616
0.7880855202674866,0.7653478980064392,0.6234632134437561,0.6194332838058472
0.7943004369735718,0.7844474911689758,0.5928063988685608,0.5799136757850647
0.8029407262802124,0.7817189693450928,0.5845446586608887,0.5434799790382385
0.8027891516685486,0.819918155670166,0.5585011839866638,0.49336257576942444
0.8126420974731445,0.8403819799423218,0.5350589156150818,0.42923349142074585
0.8167348504066467,0.8076398372650146,0.5355746746063232,0.5074354410171509
0.817795991897583,0.7939972877502441,0.5212205052375793,0.5156266689300537
0.8281036615371704,0.8281036615371704,0.4938635528087616,0.4464525580406189
0.8365923762321472,0.8035470843315125,0.4731689691543579,0.48873263597488403
0.8425041437149048,0.8294679522514343,0.4562768340110779,0.4729399085044861
0.8384113907814026,0.8431105017662048,0.4485524296760559,0.4035298228263855
0.8447779417037964,0.8226466774940491,0.42647552490234375,0.45739591121673584
0.8505381345748901,0.817189633846283,0.4205422103404999,0.47183889150619507
0.8473548293113708,0.851296067237854,0.4146181046962738,0.3957931399345398
0.8559951782226562,0.8649386167526245,0.39371785521507263,0.33933693170547485
0.8694861531257629,0.8499317765235901,0.37282273173332214,0.37870627641677856
0.8685766458511353,0.8703956604003906,0.3593940734863281,0.33897900581359863
0.8722146153450012,0.8608458638191223,0.34591925144195557,0.32505175471305847
0.8747915625572205,0.8349249362945557,0.3385615646839142,0.42470139265060425
0.8708503842353821,0.848567545413971,0.3372134268283844,0.39553946256637573
0.8826739192008972,0.878581166267395,0.3277379870414734,0.30579617619514465
0.8775200843811035,0.8622100949287415,0.32410523295402527,0.35695627331733704
0.8872214555740356,0.8731241226196289,0.30425071716308594,0.3034084439277649
0.8935880064964294,0.8731241226196289,0.29652342200279236,0.3170204758644104
0.8981355428695679,0.8567530512809753,0.27195748686790466,0.3489491641521454
0.8958617448806763,0.8813096880912781,0.2665715217590332,0.284011572599411
0.9004092812538147,0.8772169351577759,0.2565159201622009,0.30267971754074097
0.9054115414619446,0.8908594846725464,0.2536311745643616,0.2705025374889374
0.9084432125091553,0.8690313696861267,0.24822770059108734,0.29092881083488464
0.9061694741249084,0.8690313696861267,0.2444307804107666,0.33071020245552063
0.9066241979598999,0.8881309628486633,0.25836890935897827,0.28023549914360046
0.9161739945411682,0.8990450501441956,0.21992778778076172,0.28205153346061707
0.9190540909767151,0.8908594846725464,0.220086008310318,0.2858307659626007
0.9108685851097107,0.8963165283203125,0.23796969652175903,0.2883666157722473
0.9208731055259705,0.9154161214828491,0.20891110599040985,0.22043628990650177
0.9283007383346558,0.8990450501441956,0.1931910514831543,0.2614534795284271
0.9289070963859558,0.9072305560112,0.19055280089378357,0.2563093602657318
0.9317871928215027,0.9126875996589661,0.17529286444187164,0.23012375831604004
0.9320903420448303,0.9004092812538147,0.1819279044866562,0.2493872493505478
0.9307261109352112,0.8976807594299316,0.17536406219005585,0.26823464035987854
0.9363346695899963,0.8976807594299316,0.16796378791332245,0.28413766622543335
0.9298166036605835,0.9181445837020874,0.1758507639169693,0.23361614346504211
0.9348188638687134,0.8990450501441956,0.15954947471618652,0.23505933582782745
0.9393664002418518,0.9195088744163513,0.14044474065303802,0.21386662125587463
0.9380021095275879,0.9140518307685852,0.15559080243110657,0.24381478130817413
0.9380021095275879,0.9045020341873169,0.16363337635993958,0.22564324736595154
0.941336989402771,0.9276943802833557,0.14585986733436584,0.1908862590789795
0.944974958896637,0.8976807594299316,0.13468517363071442,0.25991880893707275
0.9417917132377625,0.9290586709976196,0.1324649602174759,0.19305561482906342
0.9507352113723755,0.9154161214828491,0.12653657793998718,0.22009707987308502
0.9480066895484924,0.9031378030776978,0.13203342258930206,0.26413974165916443
0.9495224952697754,0.9317871928215027,0.12714199721813202,0.1908637136220932
0.9513415098190308,0.9236016273498535,0.11221789568662643,0.2102084755897522
0.9513415098190308,0.9222373962402344,0.13010761141777039,0.2075151950120926
0.9577080607414246,0.9358799457550049,0.09976962208747864,0.19430626928806305
0.9537668824195862,0.9358799457550049,0.12455698847770691,0.1833384931087494
0.9558890461921692,0.9236016273498535,0.10814665257930756,0.2098352462053299
0.9549795389175415,0.9167803525924683,0.11018365621566772,0.20246288180351257
0.9566469788551331,0.9236016273498535,0.10687126964330673,0.2022249400615692
0.9616492390632629,0.9263301491737366,0.09430404752492905,0.19809490442276
0.9633166790008545,0.9399726986885071,0.09380590170621872,0.17952761054039001
0.9569501280784607,0.9317871928215027,0.10074637830257416,0.19801461696624756
0.9614976644515991,0.909959077835083,0.098771832883358,0.24095793068408966
0.9614976644515991,0.9236016273498535,0.09784731268882751,0.19387303292751312
0.9645293354988098,0.9167803525924683,0.08190221339464188,0.21220770478248596
0.9648324847221375,0.941336989402771,0.08412893861532211,0.17579510807991028
0.963771402835846,0.9358799457550049,0.08909788727760315,0.16343499720096588
0.9654388427734375,0.9427012205123901,0.08284695446491241,0.16228051483631134
0.9678641557693481,0.9017735123634338,0.08010544627904892,0.25400063395500183
0.9701379537582397,0.9358799457550049,0.06945515424013138,0.17471525073051453
0.9681673645973206,0.9454297423362732,0.07652568817138672,0.15904177725315094
0.9674094319343567,0.9427012205123901,0.07867535203695297,0.17791537940502167
0.9675610065460205,0.9522510170936584,0.07998474687337875,0.14441631734371185
0.9704411029815674,0.9399726986885071,0.06777788698673248,0.16847290098667145
0.9749886393547058,0.9427012205123901,0.0637325868010521,0.16029509902000427
0.9704411029815674,0.9113233089447021,0.0762115865945816,0.24488425254821777
0.9749886393547058,0.9399726986885071,0.0602869875729084,0.17664019763469696
0.966499924659729,0.944065511226654,0.08007486909627914,0.15522943437099457
0.9719569683074951,0.937244176864624,0.06854794919490814,0.17412911355495453
0.9745338559150696,0.944065511226654,0.05870738998055458,0.16375647485256195
0.9781718850135803,0.9549795389175415,0.0539955198764801,0.1263670176267624
0.976959228515625,0.944065511226654,0.05437696725130081,0.150629460811615
0.9780203104019165,0.9345157146453857,0.05732691287994385,0.16718532145023346
0.9745338559150696,0.9167803525924683,0.06597328186035156,0.22037938237190247
0.9740791320800781,0.9399726986885071,0.05780784785747528,0.16443711519241333
0.9798393249511719,0.9399726986885071,0.04754887521266937,0.1600576490163803
0.9827194213867188,0.9495224952697754,0.04027138277888298,0.13658717274665833
0.9848415851593018,0.9508867859840393,0.03735414892435074,0.14981210231781006
0.9804456830024719,0.9467939734458923,0.04655926674604416,0.15040411055088043
