acc,val_acc,loss,val_loss
0.2778204083442688,0.3724137842655182,1.4019845724105835,1.3972077369689941
0.4608595669269562,0.6724137663841248,1.330138921737671,1.0694873332977295
0.5736761093139648,0.5448275804519653,1.1481289863586426,1.044493556022644
0.639293909072876,0.7275862097740173,1.0058400630950928,0.8365107178688049
0.7237145304679871,0.7655172348022461,0.8662279844284058,0.6917396187782288
0.7812739610671997,0.7103448510169983,0.740497887134552,0.7429364323616028
0.7874136567115784,0.7551724314689636,0.6477711200714111,0.610964298248291
0.8231005668640137,0.8068965673446655,0.5674850940704346,0.49719223380088806
0.8311588764190674,0.817241370677948,0.5180487036705017,0.4388369023799896
0.8599386215209961,0.8379310369491577,0.4534691870212555,0.4368733763694763
0.863775908946991,0.8586207032203674,0.4076264202594757,0.37371543049812317
0.8653108477592468,0.865517258644104,0.40233877301216125,0.35455626249313354
0.8741366267204285,0.8413792848587036,0.3521396219730377,0.3909080922603607
0.8906369805335999,0.9172413945198059,0.3091835379600525,0.2278452068567276
0.8998464941978455,0.8999999761581421,0.3127352297306061,0.2458399534225464
0.8956254720687866,0.9172413945198059,0.26759830117225647,0.20402491092681885
0.9082885384559631,0.8896551728248596,0.25205013155937195,0.27239125967025757
0.9224865436553955,0.8965517282485962,0.23435483872890472,0.27022475004196167
0.9132770299911499,0.931034505367279,0.25889700651168823,0.1909915804862976
0.932847261428833,0.9275861978530884,0.19172640144824982,0.1750779151916504
0.9366845488548279,0.9241379499435425,0.1919102519750595,0.19590476155281067
0.9374520182609558,0.931034505367279,0.17230483889579773,0.19068297743797302
0.9435917139053345,0.8793103694915771,0.13986079394817352,0.2870473265647888
0.9439754486083984,0.9379310607910156,0.15670934319496155,0.17187272012233734
0.9577897191047668,0.9241379499435425,0.11771494150161743,0.19764554500579834
0.9508825540542603,0.9379310607910156,0.13468337059020996,0.20187823474407196
0.9589409232139587,0.9448275566101074,0.10732264816761017,0.19017820060253143
0.9639294147491455,0.9241379499435425,0.10511738806962967,0.21467864513397217
0.9608595371246338,0.931034505367279,0.0983777567744255,0.1923978179693222
0.9658480286598206,0.9448275566101074,0.08666104823350906,0.17760775983333588
0.9643131494522095,0.9482758641242981,0.08545757085084915,0.1733219474554062
0.9716039896011353,0.9379310607910156,0.07626531273126602,0.14954181015491486
0.9716039896011353,0.9413793087005615,0.07136566936969757,0.17220203578472137
0.9681504368782043,0.9448275566101074,0.08553092926740646,0.1440100520849228
0.9785111546516418,0.9482758641242981,0.059056758880615234,0.1530737429857254
0.9750575423240662,0.951724112033844,0.07544128596782684,0.15916040539741516
0.978894829750061,0.9413793087005615,0.04494871199131012,0.17541518807411194
0.9785111546516418,0.9655172228813171,0.05376152694225311,0.11801589280366898
0.9804297685623169,0.9482758641242981,0.04614165797829628,0.15419705212116241
0.9823484420776367,0.9379310607910156,0.05416402220726013,0.22077549993991852
0.9823484420776367,0.951724112033844,0.06001521646976471,0.24506807327270508
0.9881044030189514,0.9551724195480347,0.03378375992178917,0.1347782015800476
0.9927091598510742,0.9620689749717712,0.024048730731010437,0.1358480006456375
0.9877206683158875,0.9551724195480347,0.04822403937578201,0.14022207260131836
0.9723714590072632,0.9586206674575806,0.07735895365476608,0.14691966772079468
0.9900230169296265,0.9620689749717712,0.036949899047613144,0.14803247153759003
0.9927091598510742,0.9620689749717712,0.021852148696780205,0.15151725709438324
0.9907904863357544,0.951724112033844,0.026124276220798492,0.18616995215415955
0.9923254251480103,0.9551724195480347,0.023948045447468758,0.16617754101753235
0.9938603043556213,0.9586206674575806,0.014911994338035583,0.1572910100221634
0.9927091598510742,0.9655172228813171,0.015802675858139992,0.15788573026657104
0.9942440390586853,0.9586206674575806,0.018005479127168655,0.13490156829357147
0.997313916683197,0.9655172228813171,0.011577003635466099,0.18450014293193817
0.9811972379684448,0.9448275566101074,0.05634506791830063,0.27425089478492737
0.9881044030189514,0.9689655303955078,0.032026421278715134,0.12246281653642654
0.9942440390586853,0.9655172228813171,0.026524029672145844,0.1334204226732254
0.9884880781173706,0.9724137783050537,0.04225679859519005,0.1219627782702446
0.9911742210388184,0.934482753276825,0.028210265561938286,0.18242506682872772
0.9811972379684448,0.9655172228813171,0.03677833452820778,0.14340010285377502
0.9946277737617493,0.9620689749717712,0.01787053607404232,0.13076268136501312
0.9980813264846802,0.9724137783050537,0.010136006399989128,0.1157764419913292
0.9976975917816162,0.9655172228813171,0.00791008211672306,0.1380276381969452
0.9946277737617493,0.9724137783050537,0.012965894304215908,0.12882937490940094
0.9992325305938721,0.9724137783050537,0.005350071005523205,0.13887415826320648
0.9927091598510742,0.9689655303955078,0.015320850536227226,0.12894579768180847
0.999616265296936,0.9724137783050537,0.004149184562265873,0.13333839178085327
0.9988487958908081,0.9724137783050537,0.004775000270456076,0.13213911652565002
0.9984650611877441,0.9724137783050537,0.005441776476800442,0.15002520382404327
0.9965464472770691,0.9689655303955078,0.006759450305253267,0.13671210408210754
0.9965464472770691,0.9655172228813171,0.006902147084474564,0.15235863626003265
0.9984650611877441,0.9689655303955078,0.0040224455296993256,0.15339644253253937
0.9896392822265625,0.8896551728248596,0.035686612129211426,0.4444614350795746
0.9727551937103271,0.9689655303955078,0.104774609208107,0.13067340850830078
0.997313916683197,0.9689655303955078,0.010864018462598324,0.15420913696289062
0.9984650611877441,0.9689655303955078,0.007121680304408073,0.14341695606708527
0.9961627125740051,0.9551724195480347,0.01108884159475565,0.18389691412448883
0.9976975917816162,0.9689655303955078,0.007676897570490837,0.14242269098758698
0.9988487958908081,0.9724137783050537,0.004674661438912153,0.1474209576845169
0.9969301819801331,0.9655172228813171,0.008715800940990448,0.17026618123054504
0.9957789778709412,0.9620689749717712,0.011995705775916576,0.1881578266620636
0.999616265296936,0.9620689749717712,0.003417528932914138,0.16275344789028168
0.9980813264846802,0.9655172228813171,0.006262844428420067,0.16846786439418793
0.9988487958908081,0.9655172228813171,0.005207323934882879,0.14663612842559814
0.9984650611877441,0.9620689749717712,0.0035017840564250946,0.16340433061122894
0.9992325305938721,0.9689655303955078,0.0023380068596452475,0.17273883521556854
1.0,0.9689655303955078,0.0014814038295298815,0.15270081162452698
0.9934765696525574,0.9482758641242981,0.01739252172410488,0.177142933011055
0.9946277737617493,0.9689655303955078,0.013610703870654106,0.12964721024036407
0.9961627125740051,0.9482758641242981,0.011032827198505402,0.25794392824172974
0.9938603043556213,0.9689655303955078,0.019023748114705086,0.14071974158287048
0.9992325305938721,0.9758620858192444,0.003929161466658115,0.1307045817375183
0.9992325305938721,0.9758620858192444,0.002375358948484063,0.1271325647830963
0.9992325305938721,0.9689655303955078,0.0028972711879760027,0.1404082328081131
0.9992325305938721,0.9758620858192444,0.0028335268143564463,0.13092242181301117
0.9992325305938721,0.9758620858192444,0.001747901551425457,0.13545344769954681
0.9992325305938721,0.9689655303955078,0.0031082481145858765,0.14786545932292938
1.0,0.9724137783050537,0.0008857079083099961,0.14956052601337433
1.0,0.9724137783050537,0.0009517485741525888,0.1436057686805725
1.0,0.9689655303955078,0.0009202847140841186,0.162820965051651
0.999616265296936,0.9758620858192444,0.0017075676005333662,0.15653803944587708
